parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.hba1ccat"	"HbA1c category"	1.1579831	.01797391	9.4499582	3.390e-21	1.1232853	1.1937526	"model2"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.89930058	.00316107	-30.195407	2.72e-200	.89312628	.90551756	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0050895	.0001068	47.774851	0	1.0048802	1.0052989	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0455915	.00347837	13.401502	5.925e-41	1.0387962	1.0524312	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59585167	.00279536	-110.3653	0	.59039799	.60135574	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96173686	.0045533	-8.2405313	1.714e-16	.95285384	.97070269	"model2"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.98116643	.00535243	-3.4853486	.0004915	.97073174	.99171329	"model2"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96774122	.00437908	-7.2464552	4.278e-13	.95919634	.97636223	"model2"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.95403347	.00509308	-8.8145994	1.201e-18	.94410325	.96406814	"model2"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.79800136	.00370715	-48.572323	0	.79076845	.80530042	"model2"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0498442	.00393629	12.973198	1.736e-38	1.0421575	1.0575876	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1639767	.00937338	18.85561	2.643e-79	1.1457494	1.1824939	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.147432	.0075715	20.841608	1.816e-96	1.1326877	1.1623682	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.82394619	.01765904	-9.035443	1.633e-19	.79005198	.8592945	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0180944	.0103459	1.7646696	.07761931	.99801738	1.0385753	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0406097	.01026748	4.034419	.00005474	1.0206791	1.0609294	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.0415514	.00759706	5.5814932	2.385e-08	1.0267674	1.0565483	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.0137371	.01934399	.71500154	.47460809	.97652375	1.0523685	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.1818057	.01294476	15.250409	1.636e-52	1.1567048	1.2074512	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	2.874991	.07611321	39.889698	0	2.7296161	3.0281083	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.0005796	.0152007	.03814304	.96957363	.97122598	1.0308204	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2234758	.01000228	24.671381	2.17e-134	1.204028	1.2432378	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.4451411	.04757526	11.184616	4.850e-29	1.3548399	1.541461	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.92203098	.01935821	-3.8664315	.00011044	.88485963	.96076384	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0446889	.00677366	6.742727	1.554e-11	1.0314968	1.0580498	"model2"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	1.318855	.00703287	51.900755	0	1.3051426	1.3327114	"model3"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.85367933	.00877288	-15.394234	1.789e-53	.83665681	.87104819	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	.97938292	.01329333	-1.534835	.12482436	.95367198	1.005787	"model3"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	.71563857	.00874595	-27.37705	5.15e-165	.69870048	.73298727	"model3"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.0405294	.00365637	11.306255	1.222e-29	1.0333877	1.0477205	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	.90274232	.00274153	-33.691794	7.62e-249	.89738499	.90813164	"model3"	"positivetest"	""
"age1"	"Age spline 1"	.98065429	.00035125	-54.541019	0	.97996611	.98134297	"model3"	"positivetest"	""
"age2"	"Age spline 2"	1.0045464	.00129704	3.5132042	.00044274	1.0020075	1.0070918	"model3"	"positivetest"	""
"age3"	"Age spline 3"	.96996879	.00366567	-8.068297	7.129e-16	.96281075	.97718004	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0133973	.00469863	2.8703442	.00410025	1.0042299	1.0226484	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0173288	.0047264	3.6979781	.00021732	1.0081073	1.0266347	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0540908	.00484863	11.452324	2.289e-30	1.0446304	1.0636369	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.052868	.00494717	10.96416	5.683e-28	1.0432163	1.0626091	"model3"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.193098	.01428809	14.742719	3.427e-49	1.1654199	1.2214333	"model3"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.3631335	.01637894	25.781871	1.42e-146	1.3314064	1.3956167	"model3"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.4789737	.01813146	31.922079	1.32e-223	1.4438602	1.5149411	"model3"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.5210583	.01969644	32.388675	3.96e-230	1.4829398	1.5601567	"model3"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5377786	.02138011	30.952402	2.36e-210	1.4964401	1.580259	"model3"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.1878105	.01438715	14.209637	7.984e-46	1.1599443	1.2163462	"model3"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.02133	.01184404	1.819982	.06876175	.99837799	1.0448098	"model3"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.0452297	.01857703	2.488959	.01281178	1.0094462	1.0822816	"model3"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.1103055	.01865472	6.2277585	4.732e-10	1.0743384	1.1474768	"model3"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1581341	.01797857	9.4571421	3.165e-21	1.1234274	1.193913	"model3"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.90036309	.00316362	-29.870745	4.72e-196	.89418382	.90658506	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0053573	.00010381	51.746719	0	1.0051538	1.0055607	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0485864	.00349014	14.25389	4.240e-46	1.0417681	1.0554493	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.60268191	.00282942	-107.85883	0	.59716179	.60825306	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96297816	.00456059	-7.9656108	1.644e-15	.95408092	.97195837	"model3"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.98417553	.00536885	-2.9240169	.00345546	.97370883	.99475473	"model3"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.97213697	.00439952	-6.2441325	4.262e-10	.9635522	.98079823	"model3"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.95954673	.00512401	-7.7329691	1.051e-14	.94955623	.96964233	"model3"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.80194755	.00372712	-47.489574	0	.7946757	.80928595	"model3"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0491773	.00393386	12.803475	1.568e-37	1.0414953	1.0569159	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1695718	.00942054	19.446774	3.104e-84	1.1512529	1.1881822	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1465715	.00756972	20.717244	2.422e-95	1.1318307	1.1615043	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.83070689	.01780481	-8.653735	4.984e-18	.79653294	.86634703	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0152607	.01031946	1.4900556	.13620963	.99523508	1.0356893	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0312701	.01017922	3.1194878	.00181166	1.0115109	1.0514152	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.0457112	.00762799	6.1274843	8.928e-10	1.030867	1.0607692	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.0288115	.01963289	1.4884502	.13663221	.99104242	1.0680199	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	1.1830856	.01296381	15.343277	3.929e-53	1.1579479	1.208769	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	2.8147073	.07453811	39.078304	0	2.6723418	2.9646571	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.0098578	.01534303	.64565162	.518505	.98022936	1.0403818	"model3"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2207741	.00999575	24.362997	4.22e-131	1.2013392	1.2405235	"model3"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.4437695	.04755064	11.150954	7.084e-29	1.3535163	1.5400408	"model3"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.93467051	.01963394	-3.2162398	.00129882	.8969701	.97395549	"model3"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.044173	.00676995	6.6669001	2.613e-11	1.0309881	1.0575265	"model3"	"positivetest"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"positivetest"	""
"2.hh_total_cat"	"Number of people in household"	1.3298316	.00461756	82.093493	0	1.3208121	1.3389127	"model3"	"positivetest"	""
"3.hh_total_cat"	"Number of people in household"	1.3092724	.00781847	45.1254	0	1.2940378	1.3246864	"model3"	"positivetest"	""
"4.hh_total_cat"	"Number of people in household"	1.1852134	.01723091	11.688003	1.468e-31	1.1519181	1.2194712	"model3"	"positivetest"	""
"9.hh_total_cat"	"Number of people in household"	1.2417202	.0056806	47.324155	0	1.2306362	1.252904	"model3"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.7050402	.0422377	21.539769	6.60e-103	1.6242334	1.7898672	"crude"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.0031381	.05408062	.05811715	.95365531	.9025499	1.1149367	"crude"	"hes"	""
"4.eth5"	"Eth 5 categories"	.75350961	.06604505	-3.2289083	.00124264	.63457223	.89473933	"crude"	"hes"	""
"5.eth5"	"Eth 5 categories"	.69053492	.04693302	-5.4481321	5.090e-08	.60441151	.78893017	"crude"	"hes"	""
"6.eth5"	"Eth 5 categories"	.87351285	.0161049	-7.3348674	2.219e-13	.84251134	.90565511	"crude"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"hes"	""
"2.eth5"	"Eth 5 categories"	2.730642	.06949634	39.470139	0	2.5977731	2.8703067	"model0"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.5513798	.08425254	8.0861683	6.157e-16	1.3947326	1.7256205	"model0"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.4669493	.1290205	4.3567714	.0000132	1.2346691	1.7429287	"model0"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.2795083	.08747256	3.6053356	.00031175	1.1190549	1.462968	"model0"	"hes"	""
"6.eth5"	"Eth 5 categories"	.9634523	.01788269	-2.0059367	.044863	.92903274	.99914706	"model0"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"hes"	""
"1.male"	"Male"	1.31661	.01933116	18.733858	2.622e-78	1.2792616	1.3550488	"model0"	"hes"	""
"age1"	"Age spline 1"	1.0317742	.00338863	9.5241301	1.664e-21	1.025154	1.0384373	"model0"	"hes"	""
"age2"	"Age spline 2"	1.0085398	.00932202	.91999195	.35757697	.9904335	1.0269772	"model0"	"hes"	""
"age3"	"Age spline 3"	1.0391123	.02440968	1.6332602	.10241429	.99235481	1.0880728	"model0"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"hes"	""
"2.eth5"	"Eth 5 categories"	2.3515506	.0604045	33.288118	5.74e-243	2.2360908	2.4729721	"model1"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.2827284	.06989971	4.5691999	4.896e-06	1.15279	1.427313	"model1"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.3262215	.11668899	3.2088487	.00133268	1.1161491	1.575832	"model1"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.1762952	.08044868	2.3741209	.01759079	1.0287298	1.345028	"model1"	"hes"	""
"6.eth5"	"Eth 5 categories"	.96847155	.0179834	-1.7252644	.08447984	.93385841	1.0043676	"model1"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"hes"	""
"1.male"	"Male"	1.3171686	.01934927	18.753137	1.825e-78	1.2797855	1.3556437	"model1"	"hes"	""
"age1"	"Age spline 1"	1.0325157	.00340134	9.7134523	2.642e-22	1.0258707	1.0392038	"model1"	"hes"	""
"age2"	"Age spline 2"	1.0127259	.00938321	1.3648299	.17230651	.99450108	1.0312846	"model1"	"hes"	""
"age3"	"Age spline 3"	1.0258452	.02414393	1.0841773	.27828618	.97959877	1.0742748	"model1"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.1288816	.03059699	4.4727091	7.723e-06	1.0704777	1.1904721	"model1"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.3577227	.03594597	11.550769	7.316e-31	1.2890666	1.4300355	"model1"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.7145374	.04349453	21.252815	3.10e-100	1.6313742	1.8019399	"model1"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	2.2022859	.05360027	32.438188	7.95e-231	2.0996976	2.3098864	"model1"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"hes"	""
"2.eth5"	"Eth 5 categories"	2.0530974	.05454863	27.074826	1.95e-161	1.9489201	2.1628434	"model2"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.2689221	.06958323	4.3432363	.00001404	1.1396148	1.4129014	"model2"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.359426	.11968881	3.4876172	.00048735	1.1439648	1.6154683	"model2"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.3699162	.09396903	4.588538	4.464e-06	1.1975842	1.5670467	"model2"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0748863	.02029892	3.8239837	.00013131	1.0358284	1.1154169	"model2"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"hes"	""
"1.male"	"Male"	1.3179002	.02015298	18.051565	7.669e-73	1.2789872	1.3579972	"model2"	"hes"	""
"age1"	"Age spline 1"	1.0352611	.00347758	10.316256	5.950e-25	1.0284676	1.0420996	"model2"	"hes"	""
"age2"	"Age spline 2"	.942524	.00891389	-6.2589591	3.876e-10	.92521402	.96015783	"model2"	"hes"	""
"age3"	"Age spline 3"	1.230325	.02965969	8.5981952	8.098e-18	1.1735451	1.2898522	"model2"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0784572	.02924846	2.7850182	.00535247	1.0226282	1.1373341	"model2"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2475326	.03310808	8.3337325	7.833e-17	1.1843007	1.3141405	"model2"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.5019295	.03836431	15.923932	4.323e-57	1.428588	1.5790362	"model2"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.8191865	.04502792	24.17571	4.01e-129	1.7330399	1.9096153	"model2"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.70092372	.03872637	-6.4317309	1.262e-10	.6289867	.78108815	"model2"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	.75429171	.04139331	-5.138324	2.772e-07	.67737303	.83994485	"model2"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	.98897213	.05502932	-.19929087	.84203522	.88678981	1.1029286	"model2"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	1.2370396	.07195477	3.6570803	.0002551	1.1037528	1.3864217	"model2"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5609208	.09580768	7.2545381	4.030e-13	1.3839966	1.7604623	"model2"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	.89756092	.05278354	-1.8377557	.06609841	.79984656	1.0072127	"model2"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"hes"	""
"1.hba1ccat"	"HbA1c category"	1.0487748	.03459301	1.4437996	.14879536	.98311884	1.1188154	"model2"	"hes"	""
"2.hba1ccat"	"HbA1c category"	1.0959714	.05483217	1.8316992	.06699626	.99360337	1.2088861	"model2"	"hes"	""
"3.hba1ccat"	"HbA1c category"	1.308748	.06036386	5.833723	5.420e-09	1.1956271	1.4325715	"model2"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.7523322	.07354168	13.366115	9.539e-41	1.613962	1.9025653	"model2"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.91044544	.01971713	-4.3322311	.00001476	.87260925	.9499222	"model2"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0125414	.00034485	36.595319	3.39e-293	1.0118658	1.0132175	"model2"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1257174	.01889123	7.056609	1.706e-12	1.0892936	1.1633592	"model2"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.62454774	.01777368	-16.54085	1.864e-61	.59066568	.66037336	"model2"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.0541726	.01913579	2.9062867	.00365746	1.0173264	1.0923532	"model2"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.83887731	.02242215	-6.5731	4.928e-11	.79606199	.88399541	"model2"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.82394222	.01860462	-8.5763873	9.790e-18	.78827294	.86122552	"model2"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.83849786	.01969906	-7.4976045	6.499e-14	.80076384	.87801001	"model2"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.49533308	.01651952	-21.065003	1.666e-98	.46399092	.52879238	"model2"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"hes"	""
"1.asthma"	"Asthma category"	1.1570614	.0219119	7.7034007	1.325e-14	1.1149021	1.2008149	"model2"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0364814	.04066228	35.620075	6.85e-278	1.9583241	2.117758	"model2"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.4330156	.02650867	19.449177	2.961e-84	1.3819902	1.485925	"model2"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"hes"	""
"1.dm_type"	"Diabetes Type"	1.5994399	.11681766	6.4303845	1.273e-10	1.3861143	1.8455966	"model2"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.2221836	.03599858	6.8118753	9.633e-12	1.1536256	1.2948158	"model2"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.1648202	.04051307	4.3865539	.00001152	1.088062	1.2469933	"model2"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"hes"	""
"1.cancer"	"Cancer"	1.4711603	.03011543	18.858886	2.484e-79	1.4133036	1.5313856	"model2"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.9079727	.09538548	12.922607	3.356e-38	1.7298878	2.1043906	"model2"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"hes"	""
"1.stroke"	"Stroke"	1.40425	.03574033	13.339206	1.369e-40	1.3359188	1.4760764	"model2"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"hes"	""
"1.dementia"	"Dementia"	2.0130468	.10705902	13.155612	1.580e-39	1.8137807	2.2342047	"model2"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"hes"	""
"1.other_neuro"	"Neurological disease"	1.8685231	.07587293	15.395531	1.754e-53	1.7255785	2.023309	"model2"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2652344	.02574525	11.56158	6.451e-31	1.2157676	1.3167139	"model2"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"hes"	""
"1.esrf"	"end stage renal failure"	2.9777597	.21784599	14.915335	2.620e-50	2.5799882	3.4368579	"model2"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1763643	.0842799	2.2671509	.02338101	1.0222522	1.3537101	"model2"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.1593737	.03035967	5.6472351	1.630e-08	1.1013711	1.2204311	"model2"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.8912128	.05260161	22.910237	3.67e-116	1.7908753	1.9971719	"model3"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.2331571	.06772711	3.8159339	.00013567	1.1073093	1.3733077	"model3"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.331796	.11729121	3.253419	.00114025	1.1206563	1.582716	"model3"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.3231627	.09086881	4.0775095	.00004552	1.1565292	1.5138049	"model3"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0720566	.02026233	3.6813398	.00023201	1.0330698	1.1125148	"model3"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"hes"	""
"1.male"	"Male"	1.3170548	.02014297	18.006991	1.717e-72	1.2781611	1.3571319	"model3"	"hes"	""
"age1"	"Age spline 1"	1.0351597	.0034703	10.307662	6.507e-25	1.0283803	1.0419837	"model3"	"hes"	""
"age2"	"Age spline 2"	.9470291	.00897268	-5.7443789	9.226e-09	.92960525	.96477954	"model3"	"hes"	""
"age3"	"Age spline 3"	1.2135921	.02931244	8.0147822	1.103e-15	1.1574795	1.272425	"model3"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0779861	.02923759	2.7687262	.00562759	1.0221779	1.1368412	"model3"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2453304	.03305522	8.2657611	1.388e-16	1.1821997	1.3118323	"model3"	"hes"	""
