parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.hh_total_cat"	"Number of people in household"	.84899091	.00639045	-21.748961	7.07e-105	.8365578	.8616088	"model3"	"tested"	""
"9.hh_total_cat"	"Number of people in household"	1.0574671	.0021154	27.932123	1.09e-171	1.0533291	1.0616213	"model3"	"tested"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"crude"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	.79636931	.0190091	-9.5389625	1.443e-21	.75997024	.83451173	"crude"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	.82911731	.00505473	-30.737813	1.78e-207	.81926918	.83908383	"crude"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	1.1737572	.0313322	6.0017344	1.952e-09	1.1139261	1.2368021	"crude"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	1.1209432	.03373277	3.793894	.0001483	1.0567401	1.1890469	"crude"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.2216236	.03517459	6.9523352	3.593e-12	1.1545919	1.2925469	"crude"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	1.0201121	.02387088	.85095179	.39479613	.97438268	1.0679876	"crude"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	1.4475563	.01142969	46.844454	0	1.425327	1.4701323	"crude"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	1.987576	.01508306	90.518615	0	1.9582326	2.0173592	"crude"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.8356056	.02967436	37.571156	0	1.7783567	1.8946975	"crude"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.3306944	.0148944	25.52506	1.04e-143	1.3018198	1.3602094	"crude"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	.85176243	.01855774	-7.3642197	1.782e-13	.81615559	.8889227	"crude"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	1.0147031	.01341369	1.1041423	.26953143	.98875037	1.0413369	"crude"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	1.0145467	.02201982	.66540076	.5057942	.97229374	1.0586359	"crude"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.27082924	.00971172	-36.427676	1.55e-290	.25244813	.2905487	"crude"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	.979855	.0126682	-1.5740763	.11546981	.95533772	1.0050015	"crude"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0378606	.00355984	10.834331	2.367e-27	1.0309069	1.0448613	"crude"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	.82673819	.01973343	-7.9713038	1.570e-15	.78895212	.86633397	"model0"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	.72652722	.00445726	-52.074659	0	.71784346	.73531603	"model0"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	.98205954	.02622642	-.67788755	.49784299	.9319788	1.0348314	"model0"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	.95555128	.02876344	-1.5104559	.13092714	.90080676	1.0136228	"model0"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.0121647	.02915576	.41975768	.67466248	.9566036	1.0709528	"model0"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	.8475665	.01984439	-7.063739	1.621e-12	.80955113	.88736703	"model0"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	1.3240043	.0104673	35.500639	4.80e-276	1.3036469	1.3446796	"model0"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	1.7128337	.01306206	70.567754	0	1.6874229	1.7386271	"model0"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.5481167	.02506121	26.9974	1.59e-160	1.4997687	1.5980233	"model0"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.1630326	.01302619	13.484669	1.925e-41	1.1377799	1.1888457	"model0"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	.83914703	.01828129	-8.0497965	8.293e-16	.80407055	.87575367	"model0"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	.87248042	.01154594	-10.308337	6.461e-25	.85014174	.89540608	"model0"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	.88435818	.01920088	-5.660238	1.512e-08	.84751463	.9228034	"model0"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.22185334	.0079586	-41.97384	0	.2067905	.23801337	"model0"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	.84638816	.01095372	-12.886781	5.343e-38	.82518925	.86813167	"model0"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	.96933274	.00337132	-8.9555917	3.379e-19	.96274755	.97596297	"model0"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"positivetest"	""
"1.male"	"Male"	.81342393	.00230058	-73.01391	0	.80892735	.81794551	"model0"	"positivetest"	""
"age1"	"Age spline 1"	.98472111	.00034236	-44.285021	0	.98405032	.98539236	"model0"	"positivetest"	""
"age2"	"Age spline 2"	1.0034906	.00126616	2.7616689	.00575068	1.0010121	1.0059753	"model0"	"positivetest"	""
"age3"	"Age spline 3"	.97781667	.00361124	-6.0742129	1.246e-09	.97076433	.98492025	"model0"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	.82622553	.01972154	-7.997151	1.273e-15	.78846226	.86579747	"model1"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	.72402997	.004454	-52.493382	0	.71535271	.73281249	"model1"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	.97786505	.02612144	-.83793788	.40206559	.92798513	1.0304261	"model1"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	.95101821	.02863502	-1.6679608	.0953235	.89651854	1.0088309	"model1"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.0109517	.02912167	.37811788	.70534303	.95545561	1.0696711	"model1"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	.84528309	.01979417	-7.1777853	7.085e-13	.80736406	.88498303	"model1"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	1.3177252	.01044153	34.819548	1.23e-265	1.2974183	1.33835	"model1"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	1.7010047	.01311225	68.913101	0	1.6754983	1.7268993	"model1"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.53704	.02494493	26.486736	1.38e-154	1.4889183	1.5867171	"model1"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.1584755	.01298965	13.119481	2.547e-39	1.133294	1.1842166	"model1"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	.83427529	.01818969	-8.3104133	9.537e-17	.79937515	.87069915	"model1"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	.86682932	.01150556	-10.767088	4.923e-27	.84456964	.88967568	"model1"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	.87891124	.0191	-5.9393873	2.861e-09	.84226198	.91715522	"model1"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.22176048	.00795529	-41.985395	0	.20670391	.23791379	"model1"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	.84309286	.01092338	-13.173352	1.249e-39	.82195297	.86477644	"model1"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	.96911258	.00337128	-9.018944	1.899e-19	.96252746	.97574275	"model1"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"positivetest"	""
"1.male"	"Male"	.81326309	.00230022	-73.080725	0	.80876721	.81778397	"model1"	"positivetest"	""
"age1"	"Age spline 1"	.98474422	.00034243	-44.210012	0	.9840733	.9854156	"model1"	"positivetest"	""
"age2"	"Age spline 2"	1.0036485	.00126653	2.8859802	.00390197	1.0011692	1.0061339	"model1"	"positivetest"	""
"age3"	"Age spline 3"	.97734308	.00360993	-6.2046402	5.482e-10	.97029331	.98444408	"model1"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0082613	.00467076	1.7760035	.07573234	.99914817	1.0174575	"model1"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0090258	.00467383	1.9398337	.05239991	.99990676	1.0182281	"model1"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0419772	.00475987	9.0015349	2.226e-19	1.0326897	1.0513483	"model1"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0247739	.00476273	5.2655106	1.398e-07	1.0154815	1.0341513	"model1"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	.84659999	.02020945	-6.9760297	3.036e-12	.80790252	.88715102	"model2"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	.78501521	.00485594	-39.130362	0	.77555521	.79459061	"model2"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	.98473431	.02630702	-.57583775	.56472486	.9345001	1.0376689	"model2"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	.93303813	.02810972	-2.3005614	.02141643	.87953914	.98979126	"model2"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.0241948	.02950904	.82975243	.40667877	.96796089	1.0836957	"model2"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	.87232001	.02043159	-5.8320477	5.475e-09	.8331801	.91329858	"model2"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	1.2282135	.00986377	25.595932	1.69e-144	1.2090322	1.2476991	"model2"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	1.5388363	.01202182	55.17295	0	1.5154534	1.5625799	"model2"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.4055626	.02288506	20.909117	4.423e-97	1.3614168	1.4511399	"model2"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.1072952	.01248243	9.0411687	1.550e-19	1.0830983	1.1320325	"model2"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	.81302305	.01773929	-9.4869857	2.378e-21	.77898762	.84854555	"model2"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	.82667545	.01102961	-14.266326	3.548e-46	.80533802	.84857822	"model2"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	.84951218	.0184758	-7.498973	6.432e-14	.81406123	.88650695	"model2"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.24800612	.00890584	-38.82793	0	.2311511	.26609018	"model2"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	.87335927	.01133882	-10.429663	1.815e-25	.85141596	.89586811	"model2"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0227408	.00365801	6.2868584	3.240e-10	1.0155963	1.0299355	"model2"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"positivetest"	""
"1.male"	"Male"	.89847886	.00272991	-35.233445	6.15e-272	.89314424	.90384534	"model2"	"positivetest"	""
"age1"	"Age spline 1"	.98206701	.00035322	-50.311878	0	.98137496	.98275956	"model2"	"positivetest"	""
"age2"	"Age spline 2"	.99388825	.0012867	-4.7353891	2.186e-06	.99136956	.99641334	"model2"	"positivetest"	""
"age3"	"Age spline 3"	.99260176	.00376605	-1.9571723	.05032721	.98524782	1.0000106	"model2"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0091426	.00467798	1.963288	.04961272	1.0000154	1.018353	"model2"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0126687	.0047034	2.7105009	.00671817	1.003492	1.0219292	"model2"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0525133	.00484303	11.122923	9.704e-29	1.0430638	1.0620484	"model2"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0524855	.00496492	10.843965	2.130e-27	1.0427993	1.0622617	"model2"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.1875662	.01422176	14.354746	9.949e-47	1.1600167	1.2157701	"model2"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.3581797	.01631729	25.482194	3.11e-143	1.326572	1.3905405	"model2"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.472164	.01804515	31.550594	1.76e-218	1.4372176	1.5079601	"model2"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.5080215	.01952673	31.725384	6.94e-221	1.4702313	1.5467829	"model2"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5171264	.0210941	29.978319	1.88e-197	1.476341	1.5590386	"model2"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.1904366	.0144191	14.391824	5.824e-47	1.1625085	1.2190357	"model2"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.0263404	.01190543	2.2413548	.0250031	1.0032694	1.0499419	"model2"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.048137	.01863186	2.6447942	.00817406	1.0122481	1.0852984	"model2"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.113832	.01871611	6.4157618	1.401e-10	1.0777466	1.1511257	"model2"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1541717	.01791865	9.2355504	2.570e-20	1.1195808	1.1898314	"model2"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.90262215	.00317089	-29.163662	5.61e-187	.89642867	.90885843	"model2"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0049549	.00011011	45.11054	0	1.0047391	1.0051707	"model2"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0438542	.00347316	12.899496	4.531e-38	1.0370691	1.0506837	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.59646361	.00279935	-110.1021	0	.59100213	.60197556	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96567787	.00457293	-7.3751952	1.641e-13	.95675656	.97468238	"model2"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.98184599	.00535613	-3.358435	.00078385	.97140409	.99240014	"model2"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96930938	.00438616	-6.8886661	5.632e-12	.96075068	.97794432	"model2"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.95714183	.0051103	-8.2042795	2.320e-16	.94717804	.96721043	"model2"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.80706371	.00375286	-46.097118	0	.79974165	.81445281	"model2"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0367909	.00389782	9.6103842	7.228e-22	1.0291794	1.0444587	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1635603	.00936941	18.81242	5.975e-79	1.1453407	1.1820696	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1480852	.00757492	20.9303	2.837e-97	1.1333342	1.1630282	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.82150391	.01760718	-9.173699	4.571e-20	.78770927	.85674843	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0204268	.01037414	1.9889822	.04670317	1.0002951	1.0409636	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0399291	.01026058	3.9681828	.00007242	1.0200119	1.0602352	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.0400765	.00758586	5.3875248	7.143e-08	1.0253142	1.0550513	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.020426	.01947371	1.0595397	.28935406	.98296319	1.0593165	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	1.1821347	.01294823	15.275992	1.105e-52	1.1570271	1.2077871	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	2.8763164	.07615049	39.905959	0	2.7308704	3.0295088	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	.99482331	.01511295	-.34164556	.73261764	.96563911	1.0248895	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.2232142	.01000136	24.642208	4.46e-134	1.2037682	1.2429745	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.4399811	.04741679	11.073299	1.691e-28	1.3499814	1.5359809	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.92104373	.01934737	-3.9154556	.00009023	.88389357	.95975531	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0394351	.00674007	5.9647274	2.450e-09	1.0263084	1.0527297	"model2"	"positivetest"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.ethnicity_16"	"Eth 16 categories"	.85270137	.02035601	-6.6749065	2.474e-11	.81372331	.89354651	"model3"	"positivetest"	""
"3.ethnicity_16"	"Eth 16 categories"	.77840893	.00482427	-40.419387	0	.76901073	.78792198	"model3"	"positivetest"	""
"4.ethnicity_16"	"Eth 16 categories"	.98811169	.02639749	-.44767002	.65439136	.93770475	1.0412283	"model3"	"positivetest"	""
"5.ethnicity_16"	"Eth 16 categories"	.92009424	.0277242	-2.7638199	.00571291	.86732922	.97606928	"model3"	"positivetest"	""
"6.ethnicity_16"	"Eth 16 categories"	1.0175251	.02931914	.60294351	.54654627	.96165317	1.0766432	"model3"	"positivetest"	""
"7.ethnicity_16"	"Eth 16 categories"	.87138135	.02041121	-5.8775501	4.164e-09	.83228054	.91231913	"model3"	"positivetest"	""
"8.ethnicity_16"	"Eth 16 categories"	1.1765579	.00951207	20.111318	5.874e-90	1.1580615	1.1953497	"model3"	"positivetest"	""
"9.ethnicity_16"	"Eth 16 categories"	1.461759	.01161822	47.764871	0	1.4391642	1.4847086	"model3"	"positivetest"	""
"10.ethnicity_16"	"Eth 16 categories"	1.3350357	.02180888	17.688628	5.131e-70	1.2929681	1.3784719	"model3"	"positivetest"	""
"11.ethnicity_16"	"Eth 16 categories"	1.0744514	.01214596	6.3524522	2.119e-10	1.0509076	1.0985228	"model3"	"positivetest"	""
"12.ethnicity_16"	"Eth 16 categories"	.81172993	.01771185	-9.5595204	1.183e-21	.77774718	.84719752	"model3"	"positivetest"	""
"13.ethnicity_16"	"Eth 16 categories"	.80977747	.01082211	-15.788018	3.762e-56	.78884191	.83126865	"model3"	"positivetest"	""
"14.ethnicity_16"	"Eth 16 categories"	.83889311	.01825234	-8.0740326	6.801e-16	.80387122	.87544078	"model3"	"positivetest"	""
"15.ethnicity_16"	"Eth 16 categories"	.25500966	.00915913	-38.044977	0	.23767538	.27360818	"model3"	"positivetest"	""
"16.ethnicity_16"	"Eth 16 categories"	.86055622	.01118462	-11.55472	6.988e-31	.83891162	.88275927	"model3"	"positivetest"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0090752	.00361593	2.5211425	.01169745	1.002013	1.0161873	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	.9007549	.0027372	-34.395958	2.90e-259	.89540603	.90613574	"model3"	"positivetest"	""
"age1"	"Age spline 1"	.98137128	.00035185	-52.449311	0	.98068192	.98206113	"model3"	"positivetest"	""
"age2"	"Age spline 2"	1.0011276	.00129513	.87117036	.38366114	.99859245	1.0036693	"model3"	"positivetest"	""
"age3"	"Age spline 3"	.97900028	.00370607	-5.6063809	2.066e-08	.97176339	.98629107	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0164612	.00471312	3.5212247	.00042956	1.0072655	1.0257409	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0225452	.00475247	4.7969647	1.611e-06	1.0132728	1.0319024	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0622418	.0048936	13.106878	3.007e-39	1.0526937	1.0718765	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0578224	.00499952	11.893719	1.276e-32	1.0480688	1.0676668	"model3"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.1868211	.01421399	14.301181	2.151e-46	1.1592866	1.2150096	"model3"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.347891	.01619605	24.845623	2.88e-136	1.3165182	1.3800114	"model3"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.4575168	.01786822	30.73034	2.24e-207	1.4229131	1.492962	"model3"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.4945421	.01935402	31.029033	2.19e-211	1.4570862	1.5329607	"model3"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.5085676	.02097556	29.570777	3.55e-192	1.4680114	1.5502443	"model3"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.1720135	.01419799	13.10226	3.196e-39	1.1445137	1.200174	"model3"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	1.0226075	.01186305	1.9270901	.0539684	.99961871	1.046125	"model3"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.044927	.0185751	2.4722016	.01342838	1.0091474	1.0819751	"model3"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	1.109163	.01863865	6.165448	7.028e-10	1.073227	1.1463023	"model3"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1542217	.01792177	9.2371298	2.532e-20	1.1196248	1.1898877	"model3"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.90351312	.00317274	-28.894471	1.40e-183	.89731602	.90975303	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0052258	.00010681	49.055412	0	1.0050165	1.0054352	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0467392	.0034846	13.721763	7.521e-43	1.0399318	1.0535912	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.60335587	.00283374	-107.57653	0	.59782732	.60893555	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	.96688005	.00458004	-7.1102653	1.158e-12	.95794487	.97589857	"model3"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.98474591	.00537192	-2.8178278	.00483497	.97427323	.99533117	"model3"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.97358069	.00440599	-5.9163058	3.293e-09	.96498328	.98225469	"model3"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.96250202	.00514033	-7.1563462	8.286e-13	.9524797	.97262979	"model3"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.81086405	.00377199	-45.069425	0	.80350468	.81829082	"model3"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0358202	.00389392	9.3618386	7.836e-21	1.0282163	1.0434804	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.1687879	.00941343	19.36516	1.519e-83	1.1504828	1.1873843	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.1471564	.00757261	20.797164	4.592e-96	1.13241	1.1620949	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.82802973	.01774801	-8.8040484	1.320e-18	.79396481	.8635562	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0175819	.01034762	1.7139785	.08653268	.99750174	1.0380664	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0306731	.01017324	3.0608507	.00220709	1.0109255	1.0508064	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.0441309	.00761596	5.9205461	3.209e-09	1.0293101	1.0591651	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.0359172	.01977074	1.8489287	.06446811	.99788311	1.0754011	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	1.1832062	.01296486	15.3529	3.387e-53	1.1580664	1.2088916	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	2.8132887	.07450355	39.057692	0	2.6709894	2.9631691	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
