parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0629431	.0259051	2.5046713	.01225652	1.0133636	1.1149484	"model2"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.86930912	.05020188	-2.4252557	.01529761	.77627939	.97348759	"model2"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	1.0124991	.02615018	.48094929	.63055254	.96252133	1.065072	"model2"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.020973	.0357448	.59285208	.55328015	.95326408	1.0934911	"model2"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96513509	.03021948	-1.1333729	.2570577	.9076868	1.0262193	"model2"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.98276737	.03116499	-.54815633	.58358457	.92354461	1.0457878	"model2"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.91534818	.05886466	-1.3754134	.16900331	.80695039	1.0383071	"model2"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0603171	.03826907	1.6227375	.10464554	.98790256	1.1380397	"model2"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.0371021	.03503223	1.0784932	.2808137	.97066375	1.1080879	"model2"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.97869614	.02555302	-.82476733	.4095037	.92987301	1.0300827	"model2"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.97780172	.15151719	-.14486844	.88481475	.72169083	1.3248003	"model2"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0743715	.0414342	1.8600793	.0628743	.99615526	1.1587291	"model2"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0333628	.0580882	.5838227	.5593396	.92555961	1.1537221	"model2"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"positivetest"	""
"1.cancer"	"Cancer"	1.0802235	.03397704	2.4533821	.01415199	1.0156409	1.1489128	"model2"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.91413114	.10049489	-.81667664	.41411325	.7369394	1.1339274	"model2"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"positivetest"	""
"1.stroke"	"Stroke"	.97424717	.02757068	-.92193365	.35656318	.92168092	1.0298114	"model2"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"positivetest"	""
"1.dementia"	"Dementia"	1.0698751	.03508075	2.0598608	.03941185	1.0032809	1.1408896	"model2"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.0821502	.04416202	1.934599	.05303952	.9989654	1.172262	"model2"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1039491	.02782537	3.9235328	.00008726	1.0507375	1.1598554	"model2"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.1344914	.29567396	.48416571	.62826827	.68070504	1.8907908	"model2"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0979756	.19891644	.51592351	.60590783	.76980978	1.5660366	"model2"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.002784	.04383842	.06359456	.94929307	.9204404	1.0924942	"model2"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"positivetest"	""
"2.eth5"	"Eth 5 categories"	.95828288	.12992691	-.31428902	.75330154	.73465803	1.2499776	"model3"	"positivetest"	""
"3.eth5"	"Eth 5 categories"	.82095824	.13355389	-1.2127025	.22524358	.59682524	1.1292626	"model3"	"positivetest"	""
"4.eth5"	"Eth 5 categories"	.78293099	.20315473	-.94308217	.34563887	.47081894	1.3019462	"model3"	"positivetest"	""
"5.eth5"	"Eth 5 categories"	1.1605914	.21013145	.82256361	.4107562	.81388793	1.654985	"model3"	"positivetest"	""
"6.eth5"	"Eth 5 categories"	1.008977	.02764026	.32623191	.7442489	.95623172	1.0646316	"model3"	"positivetest"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"positivetest"	""
"1.male"	"Male"	1.0620516	.02816729	2.2699444	.02321096	1.0082551	1.1187186	"model3"	"positivetest"	""
"age1"	"Age spline 1"	.98866002	.01531793	-.73609418	.46167339	.95908871	1.0191431	"model3"	"positivetest"	""
"age2"	"Age spline 2"	1.0920667	.04293169	2.2403142	.02507053	1.0110822	1.1795379	"model3"	"positivetest"	""
"age3"	"Age spline 3"	.78754745	.07399787	-2.5418471	.01102684	.65508542	.94679407	"model3"	"positivetest"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"positivetest"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	.8183003	.03097978	-5.2966931	1.179e-07	.75977908	.88132906	"model3"	"positivetest"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	.8160028	.03077861	-5.3908858	7.011e-08	.75785372	.87861358	"model3"	"positivetest"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.0608074	.03778868	1.6571057	.09749812	.9892694	1.1375187	"model3"	"positivetest"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.0125633	.0378051	.33439596	.73808079	.94111281	1.0894384	"model3"	"positivetest"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"positivetest"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0515485	.04711344	1.121863	.26192069	.9631461	1.1480648	"model3"	"positivetest"	""
"3.bmicat_sa"	"BMI with SA categories"	1.0826146	.05125425	1.6766792	.09360522	.98667798	1.1878794	"model3"	"positivetest"	""
"4.bmicat_sa"	"BMI with SA categories"	1.0790961	.05838064	1.4070561	.15941076	.97052986	1.1998069	"model3"	"positivetest"	""
"5.bmicat_sa"	"BMI with SA categories"	1.1067835	.07985444	1.4062096	.15966189	.96083423	1.2749022	"model3"	"positivetest"	""
"6.bmicat_sa"	"BMI with SA categories"	1.1698191	.1149841	1.5957436	.11054605	.96483322	1.4183558	"model3"	"positivetest"	""
"7.bmicat_sa"	"BMI with SA categories"	1.0082052	.05525438	.1491054	.88147047	.90552213	1.1225321	"model3"	"positivetest"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"positivetest"	""
"1.hba1ccat"	"HbA1c category"	.970909	.04992239	-.57416511	.56585608	.87783174	1.0738553	"model3"	"positivetest"	""
"2.hba1ccat"	"HbA1c category"	1.0995944	.09524043	1.0961419	.27301666	.92791123	1.3030426	"model3"	"positivetest"	""
"3.hba1ccat"	"HbA1c category"	.99895936	.08742234	-.01189737	.9905075	.84150416	1.1858763	"model3"	"positivetest"	""
"4.hba1ccat"	"HbA1c category"	1.1790312	.09486604	2.0468687	.04067097	1.0070169	1.3804283	"model3"	"positivetest"	""
"5.hba1ccat"	"HbA1c category"	.9578593	.02722267	-1.5149156	.12979378	.90596266	1.0127287	"model3"	"positivetest"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.002713	.00073155	3.7135921	.00020434	1.0012802	1.0041479	"model3"	"positivetest"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model3"	"positivetest"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0629431	.0259051	2.5046713	.01225652	1.0133636	1.1149484	"model3"	"positivetest"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.86930912	.05020188	-2.4252557	.01529761	.77627939	.97348759	"model3"	"positivetest"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model3"	"positivetest"	""
"1.hypertension"	"Diagnosed hypertension"	1.0124991	.02615018	.48094929	.63055254	.96252133	1.065072	"model3"	"positivetest"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model3"	"positivetest"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.020973	.0357448	.59285208	.55328015	.95326408	1.0934911	"model3"	"positivetest"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.96513509	.03021948	-1.1333729	.2570577	.9076868	1.0262193	"model3"	"positivetest"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.98276737	.03116499	-.54815633	.58358457	.92354461	1.0457878	"model3"	"positivetest"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.91534818	.05886466	-1.3754134	.16900331	.80695039	1.0383071	"model3"	"positivetest"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model3"	"positivetest"	""
"1.asthma"	"Asthma category"	1.0603171	.03826907	1.6227375	.10464554	.98790256	1.1380397	"model3"	"positivetest"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.0371021	.03503223	1.0784932	.2808137	.97066375	1.1080879	"model3"	"positivetest"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	.97869614	.02555302	-.82476733	.4095037	.92987301	1.0300827	"model3"	"positivetest"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model3"	"positivetest"	""
"1.dm_type"	"Diabetes Type"	.97780172	.15151719	-.14486844	.88481475	.72169083	1.3248003	"model3"	"positivetest"	""
"2.dm_type"	"Diabetes Type"	1.0743715	.0414342	1.8600793	.0628743	.99615526	1.1587291	"model3"	"positivetest"	""
"3.dm_type"	"Diabetes Type"	1.0333628	.0580882	.5838227	.5593396	.92555961	1.1537221	"model3"	"positivetest"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model3"	"positivetest"	""
"1.cancer"	"Cancer"	1.0802235	.03397704	2.4533821	.01415199	1.0156409	1.1489128	"model3"	"positivetest"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model3"	"positivetest"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.91413114	.10049489	-.81667664	.41411325	.7369394	1.1339274	"model3"	"positivetest"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"positivetest"	""
"1.stroke"	"Stroke"	.97424717	.02757068	-.92193365	.35656318	.92168092	1.0298114	"model3"	"positivetest"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"positivetest"	""
"1.dementia"	"Dementia"	1.0698751	.03508075	2.0598608	.03941185	1.0032809	1.1408896	"model3"	"positivetest"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"positivetest"	""
"1.other_neuro"	"Neurological disease"	1.0821502	.04416202	1.934599	.05303952	.9989654	1.172262	"model3"	"positivetest"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"positivetest"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1039491	.02782537	3.9235328	.00008726	1.0507375	1.1598554	"model3"	"positivetest"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"positivetest"	""
"1.esrf"	"end stage renal failure"	1.1344914	.29567396	.48416571	.62826827	.68070504	1.8907908	"model3"	"positivetest"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"positivetest"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0979756	.19891644	.51592351	.60590783	.76980978	1.5660366	"model3"	"positivetest"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"positivetest"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.002784	.04383842	.06359456	.94929307	.9204404	1.0924942	"model3"	"positivetest"	""
"5o.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"positivetest"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.5351262	.52270343	1.258791	.20810582	.78761477	2.9920876	"crude"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.4234366	.54888406	.91563705	.35985729	.66851427	3.0308579	"crude"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.7220684	1.0013633	.93471479	.3499353	.55091715	5.3828774	"crude"	"hes"	""
"5.eth5"	"Eth 5 categories"	.88065052	.62543021	-.17895804	.85797065	.21892118	3.5425778	"crude"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0312618	.09996741	.31755819	.75082009	.85281737	1.2470442	"crude"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.6975642	.58382682	1.5387123	.12387454	.8651287	3.3309776	"model0"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.5334433	.5915502	1.1082256	.2677644	.71995133	3.2661211	"model0"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.9531468	1.1379564	1.1490055	.25055372	.62345016	6.1188248	"model0"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.0714746	.76157872	.09712735	.92262526	.26605291	4.3151484	"model0"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0412699	.10118938	.41615056	.67729983	.86068562	1.2597434	"model0"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model0"	"hes"	""
"1.male"	"Male"	1.9136794	.16082653	7.7227995	1.138e-14	1.6230571	2.2563401	"model0"	"hes"	""
"age1"	"Age spline 1"	1.0602088	.08834175	.70166162	.48289021	.9004615	1.2482962	"model0"	"hes"	""
"age2"	"Age spline 2"	1.0504424	.19422731	.26615069	.79012315	.73111325	1.5092452	"model0"	"hes"	""
"age3"	"Age spline 3"	.77250082	.32700853	-.60976886	.54201493	.33695778	1.7710157	"model0"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.5762414	.54347307	1.3197671	.18691278	.80193013	3.0981964	"model1"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.4500734	.55955195	.96303461	.33553015	.68065925	3.08923	"model1"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.9043316	1.1096811	1.1053979	.26898722	.60776449	5.9669147	"model1"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.0445361	.74240984	.06130504	.95111627	.25937449	4.2064883	"model1"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0499533	.1020966	.50129656	.61616242	.8677604	1.2703989	"model1"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model1"	"hes"	""
"1.male"	"Male"	1.8985268	.15979429	7.6166938	2.603e-14	1.6098048	2.2390318	"model1"	"hes"	""
"age1"	"Age spline 1"	1.0595159	.08814102	.69494139	.48709203	.90011108	1.2471504	"model1"	"hes"	""
"age2"	"Age spline 2"	1.0481337	.19357324	.25454958	.79907101	.7298164	1.5052886	"model1"	"hes"	""
"age3"	"Age spline 3"	.78118957	.33036047	-.58392261	.55927238	.34102664	1.7894706	"model1"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0113305	.15282299	.07455978	.94056498	.75208571	1.3599373	"model1"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0338766	.15548859	.22152127	.82468658	.76993365	1.3883025	"model1"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4615645	.20016394	2.7711017	.0055867	1.1174919	1.9115762	"model1"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3978757	.19179691	2.4412474	.01463663	1.0682641	1.8291887	"model1"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model2"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.5300258	.53069904	1.226112	.22015654	.77527214	3.0195578	"model2"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.4513247	.5616878	.96242899	.33583416	.67972748	3.0988056	"model2"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.8343055	1.0711234	1.0389192	.29884233	.5840116	5.7613181	"model2"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.0041885	.71436481	.00587556	.99531201	.24904803	4.0489965	"model2"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0761064	.10571005	.74668112	.45525607	.8876432	1.3045839	"model2"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model2"	"hes"	""
"1.male"	"Male"	1.7900192	.15538018	6.707396	1.981e-11	1.5099769	2.1219986	"model2"	"hes"	""
"age1"	"Age spline 1"	1.0620202	.09009617	.70929666	.4781404	.89933471	1.2541348	"model2"	"hes"	""
"age2"	"Age spline 2"	1.0092544	.18964955	.04902243	.96090142	.69831423	1.4586477	"model2"	"hes"	""
"age3"	"Age spline 3"	.86416537	.37141716	-.33967325	.73410261	.37217872	2.0065139	"model2"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0128616	.15310291	.084544	.93262392	.75315353	1.3621241	"model2"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0343647	.15553114	.22470435	.82220928	.7703422	1.3888767	"model2"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4482277	.19857671	2.7009077	.00691505	1.1069362	1.8947464	"model2"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3734558	.18871793	2.3094723	.02091739	1.0491956	1.7979307	"model2"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model2"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.89164997	.14571663	-.70174473	.48283837	.64727374	1.2282897	"model2"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	1.1100404	.18657858	.62110142	.5345329	.79848458	1.5431603	"model2"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	1.0037947	.19086346	.01991962	.98410749	.69150578	1.4571156	"model2"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	.8790879	.22855119	-.49568062	.62011976	.52811828	1.4633001	"model2"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	.97807581	.33453306	-.06481296	.94832292	.5003046	1.9120997	"model2"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	1.250447	.24245676	1.1526851	.24903967	.8551074	1.828563	"model2"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model2"	"hes"	""
"1.hba1ccat"	"HbA1c category"	.82932281	.14524417	-1.0685749	.28526125	.58836617	1.1689597	"model2"	"hes"	""
"2.hba1ccat"	"HbA1c category"	.88512384	.26617755	-.4057804	.68490396	.49093921	1.595807	"model2"	"hes"	""
"3.hba1ccat"	"HbA1c category"	.98291466	.27281851	-.06208722	.95049338	.57050006	1.6934639	"model2"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.6772299	.37368127	2.3211456	.02027899	1.0837964	2.5955983	"model2"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.95864098	.10290914	-.39347038	.6939721	.77674839	1.1831277	"model2"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0057112	.00202632	2.826565	.00470502	1.0017476	1.0096906	"model2"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"model2"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1821875	.1063458	1.8605212	.06281183	.99109434	1.4101254	"model2"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	1.1280297	.19363322	.70182435	.48278871	.80576157	1.5791904	"model2"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"model2"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.1061804	.10188391	1.0956385	.27323702	.92347823	1.3250285	"model2"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"model2"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	1.1379744	.14212707	1.0348698	.3007297	.89088544	1.453594	"model2"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	1.175454	.12980632	1.4638532	.14323405	.94668781	1.4595014	"model2"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.1083556	.12648653	.90147848	.36733397	.88621535	1.386178	"model2"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.82047689	.2148558	-.75561087	.44988254	.49109418	1.3707805	"model2"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"model2"	"hes"	""
"1.asthma"	"Asthma category"	1.0167312	.12949355	.13027982	.89634505	.79212714	1.3050207	"model2"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"model2"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.5645728	.1572402	4.4538411	8.435e-06	1.2848419	1.9052058	"model2"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"model2"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0157395	.09105079	.17421831	.86169389	.85208067	1.2108322	"model2"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"model2"	"hes"	""
"1.dm_type"	"Diabetes Type"	.79857721	.42107687	-.42657028	.66969235	.28411363	2.2446144	"model2"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.1839181	.15221814	1.3131166	.18914367	.92019825	1.5232176	"model2"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.1730116	.21308608	.87843688	.37970668	.82162823	1.67467	"model2"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"model2"	"hes"	""
"1.cancer"	"Cancer"	1.2101051	.12890792	1.7902373	.07341577	.98208213	1.4910712	"model2"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"model2"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.17811138	.12648875	-2.429495	.01511987	.0442789	.71645111	"model2"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"model2"	"hes"	""
"1.stroke"	"Stroke"	1.0184329	.09727661	.19122524	.84834913	.84455721	1.2281057	"model2"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"model2"	"hes"	""
"1.dementia"	"Dementia"	.99756368	.11527432	-.02110924	.98315852	.7953885	1.2511286	"model2"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model2"	"hes"	""
"1.other_neuro"	"Neurological disease"	1.0952556	.15108096	.65961197	.50950287	.83579474	1.4352624	"model2"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model2"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3553141	.12083563	3.4100916	.00064941	1.1380189	1.6141001	"model2"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"model2"	"hes"	""
"1.esrf"	"end stage renal failure"	1.1160673	.80241752	.15273424	.87860786	.27271125	4.567491	"model2"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model2"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1239135	.65807959	.19950766	.84186565	.35672452	3.5410559	"model2"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model2"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.0836324	.16048806	.54232045	.58759777	.81062011	1.4485936	"model2"	"hes"	""
"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model3"	"hes"	""
"2.eth5"	"Eth 5 categories"	1.5300258	.53069904	1.226112	.22015654	.77527214	3.0195578	"model3"	"hes"	""
"3.eth5"	"Eth 5 categories"	1.4513247	.5616878	.96242899	.33583416	.67972748	3.0988056	"model3"	"hes"	""
"4.eth5"	"Eth 5 categories"	1.8343055	1.0711234	1.0389192	.29884233	.5840116	5.7613181	"model3"	"hes"	""
"5.eth5"	"Eth 5 categories"	1.0041885	.71436481	.00587556	.99531201	.24904803	4.0489965	"model3"	"hes"	""
"6.eth5"	"Eth 5 categories"	1.0761064	.10571005	.74668112	.45525607	.8876432	1.3045839	"model3"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"model3"	"hes"	""
"1.male"	"Male"	1.7900192	.15538018	6.707396	1.981e-11	1.5099769	2.1219986	"model3"	"hes"	""
"age1"	"Age spline 1"	1.0620202	.09009617	.70929666	.4781404	.89933471	1.2541348	"model3"	"hes"	""
"age2"	"Age spline 2"	1.0092544	.18964955	.04902243	.96090142	.69831423	1.4586477	"model3"	"hes"	""
"age3"	"Age spline 3"	.86416537	.37141716	-.33967325	.73410261	.37217872	2.0065139	"model3"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model3"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0128616	.15310291	.084544	.93262392	.75315353	1.3621241	"model3"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.0343647	.15553114	.22470435	.82220928	.7703422	1.3888767	"model3"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4482277	.19857671	2.7009077	.00691505	1.1069362	1.8947464	"model3"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.3734558	.18871793	2.3094723	.02091739	1.0491956	1.7979307	"model3"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"model3"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.89164997	.14571663	-.70174473	.48283837	.64727374	1.2282897	"model3"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	1.1100404	.18657858	.62110142	.5345329	.79848458	1.5431603	"model3"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	1.0037947	.19086346	.01991962	.98410749	.69150578	1.4571156	"model3"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	.8790879	.22855119	-.49568062	.62011976	.52811828	1.4633001	"model3"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	.97807581	.33453306	-.06481296	.94832292	.5003046	1.9120997	"model3"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	1.250447	.24245676	1.1526851	.24903967	.8551074	1.828563	"model3"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"model3"	"hes"	""
"1.hba1ccat"	"HbA1c category"	.82932281	.14524417	-1.0685749	.28526125	.58836617	1.1689597	"model3"	"hes"	""
